Id,rdf_label,rdf_type,brick_hasUnit,EBO_path,brick_isPartOf,brick_isPointOf,brick_hasLocation,brick_isFedBy
K-T-32-BLZNE-008_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-32-BLZNE-008_Sts//Value,,K-T-32-BLZNE-008,,
K-T-32-BLZNE-009,K-T-32-BLZNE-009,ext:Blind_Zone_Equipment_Group,,,,,Level_32_North_West_Perimeter,
K-T-32-BLZNE-009_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-32-BLZNE-009_PsF//Value,,K-T-32-BLZNE-009,,
K-T-32-BLZNE-009_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-32-BLZNE-009_Sts//Value,,K-T-32-BLZNE-009,,
K-T-32-BLZNE-010,K-T-32-BLZNE-010,ext:Blind_Zone_Equipment_Group,,,,,Level_32_North_West_Perimeter,
K-T-32-BLZNE-010_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-32-BLZNE-010_PsF//Value,,K-T-32-BLZNE-010,,
K-T-32-BLZNE-010_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-32-BLZNE-010_Sts//Value,,K-T-32-BLZNE-010,,
K-T-32-BLZNE-011,K-T-32-BLZNE-011,ext:Blind_Zone_Equipment_Group,,,,,Level_32_North_West_Perimeter,
K-T-32-BLZNE-011_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-32-BLZNE-011_PsF//Value,,K-T-32-BLZNE-011,,
K-T-32-BLZNE-011_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-32-BLZNE-011_Sts//Value,,K-T-32-BLZNE-011,,
K-T-32-BLZNE-012,K-T-32-BLZNE-012,ext:Blind_Zone_Equipment_Group,,,,,Level_32_North_West_Perimeter,
K-T-32-BLZNE-012_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-32-BLZNE-012_PsF//Value,,K-T-32-BLZNE-012,,
K-T-32-BLZNE-012_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-32-BLZNE-012_Sts//Value,,K-T-32-BLZNE-012,,
K-T-32-BLZNE-013,K-T-32-BLZNE-013,ext:Blind_Zone_Equipment_Group,,,,,Level_32_West_Perimeter,
K-T-32-BLZNE-013_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-32-BLZNE-013_PsF//Value,,K-T-32-BLZNE-013,,
K-T-32-BLZNE-013_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-32-BLZNE-013_Sts//Value,,K-T-32-BLZNE-013,,
K-T-32-BLZNE-014,K-T-32-BLZNE-014,ext:Blind_Zone_Equipment_Group,,,,,Level_32_West_Perimeter,
K-T-32-BLZNE-014_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-32-BLZNE-014_PsF//Value,,K-T-32-BLZNE-014,,
K-T-32-BLZNE-014_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-32-BLZNE-014_Sts//Value,,K-T-32-BLZNE-014,,
K-T-33-BLMOC-001,K-T-33-BLMOC-001,ext:Blind_Controller,,,K-T-33-BLZNE-001,,Level_33_East_Perimeter,
K-T-33-BLMOC-001_PwF,Power Supply Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMOC-001_PwF//Value,,K-T-33-BLMOC-001,,
K-T-33-BLMOC-002,K-T-33-BLMOC-002,ext:Blind_Controller,,,K-T-33-BLZNE-003,,Level_33_North_East_Perimeter,
K-T-33-BLMOC-002_PwF,Power Supply Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMOC-002_PwF//Value,,K-T-33-BLMOC-002,,
K-T-33-BLMOC-003,K-T-33-BLMOC-003,ext:Blind_Controller,,,K-T-33-BLZNE-004,,Level_33_North_East_Perimeter,
K-T-33-BLMOC-003_PwF,Power Supply Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMOC-003_PwF//Value,,K-T-33-BLMOC-003,,
K-T-33-BLMOC-004,K-T-33-BLMOC-004,ext:Blind_Controller,,,K-T-33-BLZNE-005,,Level_33_North_East_Perimeter,
K-T-33-BLMOC-004_PwF,Power Supply Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMOC-004_PwF//Value,,K-T-33-BLMOC-004,,
K-T-33-BLMOC-005,K-T-33-BLMOC-005,ext:Blind_Controller,,,K-T-33-BLZNE-006,,Level_33_North_East_Perimeter,
K-T-33-BLMOC-005_PwF,Power Supply Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMOC-005_PwF//Value,,K-T-33-BLMOC-005,,
K-T-33-BLMOC-006,K-T-33-BLMOC-006,ext:Blind_Controller,,,K-T-33-BLZNE-009,,Level_33_North_West_Perimeter,
K-T-33-BLMOC-006_PwF,Power Supply Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMOC-006_PwF//Value,,K-T-33-BLMOC-006,,
K-T-33-BLMOC-007,K-T-33-BLMOC-007,ext:Blind_Controller,,,K-T-33-BLZNE-009,,Level_33_North_West_Perimeter,
K-T-33-BLMOC-007_PwF,Power Supply Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMOC-007_PwF//Value,,K-T-33-BLMOC-007,,
K-T-33-BLMOC-008,K-T-33-BLMOC-008,ext:Blind_Controller,,,K-T-33-BLZNE-011,,Level_33_North_West_Perimeter,
K-T-33-BLMOC-008_PwF,Power Supply Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMOC-008_PwF//Value,,K-T-33-BLMOC-008,,
K-T-33-BLMOC-009,K-T-33-BLMOC-009,ext:Blind_Controller,,,K-T-33-BLZNE-012,,Level_33_North_West_Perimeter,
K-T-33-BLMOC-009_PwF,Power Supply Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMOC-009_PwF//Value,,K-T-33-BLMOC-009,,
K-T-33-BLMOC-010,K-T-33-BLMOC-010,ext:Blind_Controller,,,K-T-33-BLZNE-013,,Level_33_West_Perimeter,
K-T-33-BLMOC-010_PwF,Power Supply Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMOC-010_PwF//Value,,K-T-33-BLMOC-010,,
K-T-33-BLMOC-011,K-T-33-BLMOC-011,ext:Blind_Controller,,,K-T-33-BLZNE-014,,Level_33_West_Perimeter,
K-T-33-BLMOC-011_PwF,Power Supply Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMOC-011_PwF//Value,,K-T-33-BLMOC-011,,
K-T-33-BLMTR-011,K-T-33-BLMTR-011,brick:Motor,,,K-T-33-BLZNE-001,,,
K-T-33-BLMTR-011_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-011_MtF//Value,,K-T-33-BLMTR-011,,
K-T-33-BLMTR-012,K-T-33-BLMTR-012,brick:Motor,,,K-T-33-BLZNE-001,,,
K-T-33-BLMTR-012_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-012_MtF//Value,,K-T-33-BLMTR-012,,
K-T-33-BLMTR-013,K-T-33-BLMTR-013,brick:Motor,,,K-T-33-BLZNE-001,,,
K-T-33-BLMTR-013_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-013_MtF//Value,,K-T-33-BLMTR-013,,
K-T-33-BLMTR-014,K-T-33-BLMTR-014,brick:Motor,,,K-T-33-BLZNE-001,,,
K-T-33-BLMTR-014_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-014_MtF//Value,,K-T-33-BLMTR-014,,
K-T-33-BLMTR-021,K-T-33-BLMTR-021,brick:Motor,,,K-T-33-BLZNE-002,,,
K-T-33-BLMTR-021_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-021_MtF//Value,,K-T-33-BLMTR-021,,
K-T-33-BLMTR-022,K-T-33-BLMTR-022,brick:Motor,,,K-T-33-BLZNE-002,,,
K-T-33-BLMTR-022_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-022_MtF//Value,,K-T-33-BLMTR-022,,
K-T-33-BLMTR-023,K-T-33-BLMTR-023,brick:Motor,,,K-T-33-BLZNE-002,,,
K-T-33-BLMTR-023_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-023_MtF//Value,,K-T-33-BLMTR-023,,
K-T-33-BLMTR-024,K-T-33-BLMTR-024,brick:Motor,,,K-T-33-BLZNE-002,,,
K-T-33-BLMTR-024_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-024_MtF//Value,,K-T-33-BLMTR-024,,
K-T-33-BLMTR-031,K-T-33-BLMTR-031,brick:Motor,,,K-T-33-BLZNE-003,,,
K-T-33-BLMTR-031_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-031_MtF//Value,,K-T-33-BLMTR-031,,
K-T-33-BLMTR-032,K-T-33-BLMTR-032,brick:Motor,,,K-T-33-BLZNE-003,,,
K-T-33-BLMTR-032_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-032_MtF//Value,,K-T-33-BLMTR-032,,
K-T-33-BLMTR-033,K-T-33-BLMTR-033,brick:Motor,,,K-T-33-BLZNE-004,,,
K-T-33-BLMTR-033_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-033_MtF//Value,,K-T-33-BLMTR-033,,
K-T-33-BLMTR-034,K-T-33-BLMTR-034,brick:Motor,,,K-T-33-BLZNE-004,,,
K-T-33-BLMTR-034_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-034_MtF//Value,,K-T-33-BLMTR-034,,
K-T-33-BLMTR-041,K-T-33-BLMTR-041,brick:Motor,,,K-T-33-BLZNE-005,,,
K-T-33-BLMTR-041_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-041_MtF//Value,,K-T-33-BLMTR-041,,
K-T-33-BLMTR-042,K-T-33-BLMTR-042,brick:Motor,,,K-T-33-BLZNE-006,,,
K-T-33-BLMTR-042_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-042_MtF//Value,,K-T-33-BLMTR-042,,
K-T-33-BLMTR-043,K-T-33-BLMTR-043,brick:Motor,,,K-T-33-BLZNE-006,,,
K-T-33-BLMTR-043_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-043_MtF//Value,,K-T-33-BLMTR-043,,
K-T-33-BLMTR-044,K-T-33-BLMTR-044,brick:Motor,,,K-T-33-BLZNE-006,,,
K-T-33-BLMTR-044_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-044_MtF//Value,,K-T-33-BLMTR-044,,
K-T-33-BLMTR-051,K-T-33-BLMTR-051,brick:Motor,,,K-T-33-BLZNE-006,,,
K-T-33-BLMTR-051_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-051_MtF//Value,,K-T-33-BLMTR-051,,
K-T-33-BLMTR-052,K-T-33-BLMTR-052,brick:Motor,,,K-T-33-BLZNE-007,,,
K-T-33-BLMTR-052_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-052_MtF//Value,,K-T-33-BLMTR-052,,
K-T-33-BLMTR-053,K-T-33-BLMTR-053,brick:Motor,,,K-T-33-BLZNE-007,,,
K-T-33-BLMTR-053_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-053_MtF//Value,,K-T-33-BLMTR-053,,
K-T-33-BLMTR-054,K-T-33-BLMTR-054,brick:Motor,,,K-T-33-BLZNE-008,,,
K-T-33-BLMTR-054_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-054_MtF//Value,,K-T-33-BLMTR-054,,
K-T-33-BLMTR-061,K-T-33-BLMTR-061,brick:Motor,,,K-T-33-BLZNE-008,,,
K-T-33-BLMTR-061_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-061_MtF//Value,,K-T-33-BLMTR-061,,
K-T-33-BLMTR-062,K-T-33-BLMTR-062,brick:Motor,,,K-T-33-BLZNE-009,,,
K-T-33-BLMTR-062_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-062_MtF//Value,,K-T-33-BLMTR-062,,
K-T-33-BLMTR-063,K-T-33-BLMTR-063,brick:Motor,,,K-T-33-BLZNE-009,,,
K-T-33-BLMTR-063_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-063_MtF//Value,,K-T-33-BLMTR-063,,
K-T-33-BLMTR-064,K-T-33-BLMTR-064,brick:Motor,,,K-T-33-BLZNE-009,,,
K-T-33-BLMTR-064_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-064_MtF//Value,,K-T-33-BLMTR-064,,
K-T-33-BLMTR-071,K-T-33-BLMTR-071,brick:Motor,,,K-T-33-BLZNE-009,,,
K-T-33-BLMTR-071_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-071_MtF//Value,,K-T-33-BLMTR-071,,
K-T-33-BLMTR-072,K-T-33-BLMTR-072,brick:Motor,,,K-T-33-BLZNE-010,,,
K-T-33-BLMTR-072_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-072_MtF//Value,,K-T-33-BLMTR-072,,
K-T-33-BLMTR-073,K-T-33-BLMTR-073,brick:Motor,,,K-T-33-BLZNE-010,,,
K-T-33-BLMTR-073_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-073_MtF//Value,,K-T-33-BLMTR-073,,
K-T-33-BLMTR-074,K-T-33-BLMTR-074,brick:Motor,,,K-T-33-BLZNE-010,,,
K-T-33-BLMTR-074_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-074_MtF//Value,,K-T-33-BLMTR-074,,
K-T-33-BLMTR-081,K-T-33-BLMTR-081,brick:Motor,,,K-T-33-BLZNE-011,,,
K-T-33-BLMTR-081_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-081_MtF//Value,,K-T-33-BLMTR-081,,
K-T-33-BLMTR-082,K-T-33-BLMTR-082,brick:Motor,,,K-T-33-BLZNE-011,,,
K-T-33-BLMTR-082_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-082_MtF//Value,,K-T-33-BLMTR-082,,
K-T-33-BLMTR-083,K-T-33-BLMTR-083,brick:Motor,,,K-T-33-BLZNE-011,,,
K-T-33-BLMTR-083_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-083_MtF//Value,,K-T-33-BLMTR-083,,
K-T-33-BLMTR-084,K-T-33-BLMTR-084,brick:Motor,,,K-T-33-BLZNE-011,,,
K-T-33-BLMTR-084_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-084_MtF//Value,,K-T-33-BLMTR-084,,
K-T-33-BLMTR-091,K-T-33-BLMTR-091,brick:Motor,,,K-T-33-BLZNE-012,,,
K-T-33-BLMTR-091_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-091_MtF//Value,,K-T-33-BLMTR-091,,
K-T-33-BLMTR-092,K-T-33-BLMTR-092,brick:Motor,,,K-T-33-BLZNE-012,,,
K-T-33-BLMTR-092_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-092_MtF//Value,,K-T-33-BLMTR-092,,
K-T-33-BLMTR-093,K-T-33-BLMTR-093,brick:Motor,,,K-T-33-BLZNE-012,,,
K-T-33-BLMTR-093_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-093_MtF//Value,,K-T-33-BLMTR-093,,
K-T-33-BLMTR-094,K-T-33-BLMTR-094,brick:Motor,,,K-T-33-BLZNE-012,,,
K-T-33-BLMTR-094_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-094_MtF//Value,,K-T-33-BLMTR-094,,
K-T-33-BLMTR-101,K-T-33-BLMTR-101,brick:Motor,,,K-T-33-BLZNE-013,,,
K-T-33-BLMTR-101_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-101_MtF//Value,,K-T-33-BLMTR-101,,
K-T-33-BLMTR-102,K-T-33-BLMTR-102,brick:Motor,,,K-T-33-BLZNE-013,,,
K-T-33-BLMTR-102_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-102_MtF//Value,,K-T-33-BLMTR-102,,
K-T-33-BLMTR-103,K-T-33-BLMTR-103,brick:Motor,,,K-T-33-BLZNE-013,,,
K-T-33-BLMTR-103_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-103_MtF//Value,,K-T-33-BLMTR-103,,
K-T-33-BLMTR-104,K-T-33-BLMTR-104,brick:Motor,,,K-T-33-BLZNE-014,,,
K-T-33-BLMTR-104_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-104_MtF//Value,,K-T-33-BLMTR-104,,
K-T-33-BLMTR-111,K-T-33-BLMTR-111,brick:Motor,,,K-T-33-BLZNE-014,,,
K-T-33-BLMTR-111_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-111_MtF//Value,,K-T-33-BLMTR-111,,
K-T-33-BLMTR-112,K-T-33-BLMTR-112,brick:Motor,,,K-T-33-BLZNE-014,,,
K-T-33-BLMTR-112_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-112_MtF//Value,,K-T-33-BLMTR-112,,
K-T-33-BLMTR-113,K-T-33-BLMTR-113,brick:Motor,,,K-T-33-BLZNE-014,,,
K-T-33-BLMTR-113_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-113_MtF//Value,,K-T-33-BLMTR-113,,
K-T-33-BLMTR-114,K-T-33-BLMTR-114,brick:Motor,,,K-T-33-BLZNE-014,,,
K-T-33-BLMTR-114_MtF,Motor Fault,brick:Fault_Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLMTR-114_MtF//Value,,K-T-33-BLMTR-114,,
K-T-33-BLZNE-001,K-T-33-BLZNE-001,ext:Blind_Zone_Equipment_Group,,,,,Level_33_East_Perimeter,
K-T-33-BLZNE-001_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-001_PsF//Value,,K-T-33-BLZNE-001,,
K-T-33-BLZNE-001_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-001_Sts//Value,,K-T-33-BLZNE-001,,
K-T-33-BLZNE-002,K-T-33-BLZNE-002,ext:Blind_Zone_Equipment_Group,,,,,Level_33_East_Perimeter,
K-T-33-BLZNE-002_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-002_PsF//Value,,K-T-33-BLZNE-002,,
K-T-33-BLZNE-002_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-002_Sts//Value,,K-T-33-BLZNE-002,,
K-T-33-BLZNE-003,K-T-33-BLZNE-003,ext:Blind_Zone_Equipment_Group,,,,,Level_33_North_East_Perimeter,
K-T-33-BLZNE-003_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-003_PsF//Value,,K-T-33-BLZNE-003,,
K-T-33-BLZNE-003_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-003_Sts//Value,,K-T-33-BLZNE-003,,
K-T-33-BLZNE-004,K-T-33-BLZNE-004,ext:Blind_Zone_Equipment_Group,,,,,Level_33_North_East_Perimeter,
K-T-33-BLZNE-004_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-004_PsF//Value,,K-T-33-BLZNE-004,,
K-T-33-BLZNE-004_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-004_Sts//Value,,K-T-33-BLZNE-004,,
K-T-33-BLZNE-005,K-T-33-BLZNE-005,ext:Blind_Zone_Equipment_Group,,,,,Level_33_North_East_Perimeter,
K-T-33-BLZNE-005_PsF,Position Feedback,brick:Position_Sensor,unit:PERCENT,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-005_PsF//Value,,K-T-33-BLZNE-005,,
K-T-33-BLZNE-005_Sts,Status,brick:Status,,/EB-T-B1-LBES-001/Blinds/BACnet Interface/IP Network/K_T_02_BLJACE_004_126704/Application/K-T-33-BLZNE-005_Sts//Value,,K-T-33-BLZNE-005,,
K-T-33-BLZNE-006,K-T-33-BLZNE-006,ext:Blind_Zone_Equipment_Group,,,,,Level_33_North_East_Perimeter,
